id,year,month,day,tmin,tmax,mean_cloud,wind,prcp,wet_day
"FLDAS_00072",2010,6,11,29.5000,36.5000,0.554991,2.29742,2.70000,1
"FLDAS_00072",2010,6,12,29.9000,37.3000,0.516732,2.32693,0.00000,0
"FLDAS_00072",2010,6,13,29.1000,32.5000,0.752965,4.23483,3.30000,1
"FLDAS_00072",2010,6,14,29.1000,36.0000,0.338657,1.32957,0.00000,0
"FLDAS_00072",2010,6,15,29.1000,37.6000,0.206456,1.79048,0.00000,0
"FLDAS_00072",2010,6,16,29.1000,30.1000,0.838495,3.44665,3.20000,1
"FLDAS_00072",2010,6,17,30.0000,36.1000,0.674751,3.70811,0.00000,0
"FLDAS_00072",2010,6,18,29.1000,36.1000,0.659032,0.979034,0.00000,0
"FLDAS_00072",2010,6,19,28.7000,35.4000,0.00000,0.511495,0.00000,0
"FLDAS_00072",2010,6,20,29.7000,38.2000,0.451150,1.63054,0.00000,0
"FLDAS_00072",2010,6,21,28.9000,36.2000,0.340977,2.88104,0.00000,0
"FLDAS_00072",2010,6,22,30.2000,34.3000,0.703054,1.81888,0.00000,0
"FLDAS_00072",2010,6,23,30.0000,35.1000,0.493240E-01,3.84637,0.00000,0
"FLDAS_00072",2010,6,24,29.1000,32.9000,0.906611,0.00000,3.10000,1
"FLDAS_00072",2010,6,25,28.7000,32.3000,0.353700,1.11578,0.00000,0
"FLDAS_00072",2010,6,26,28.6000,32.1000,0.274651,1.66023,0.00000,0
"FLDAS_00072",2010,6,27,29.3000,35.7000,0.331232,2.98386,0.00000,0
"FLDAS_00072",2010,6,28,29.8000,36.9000,0.567573,3.05663,0.00000,0
"FLDAS_00072",2010,6,29,29.1000,33.7000,0.449352,1.57418,0.00000,0
"FLDAS_00072",2010,6,30,28.4000,30.3000,0.594983,3.32932,3.50000,1
"FLDAS_00073",2010,6,1,28.8000,33.8000,0.884283,3.98103,3.70000,1
"FLDAS_00073",2010,6,2,28.2000,32.5000,0.403312,1.94099,0.00000,0
"FLDAS_00073",2010,6,3,27.9000,33.7000,0.403381,5.30404,0.00000,0
"FLDAS_00073",2010,6,4,28.2000,34.9000,0.154721,3.92656,0.00000,0
"FLDAS_00073",2010,6,5,27.7000,33.4000,0.499467,1.81537,0.500000,1
"FLDAS_00073",2010,6,6,27.4000,32.1000,0.394659,2.85388,0.00000,0
"FLDAS_00073",2010,6,7,27.5000,36.4000,0.113120,2.82838,0.00000,0
"FLDAS_00073",2010,6,8,28.2000,35.0000,0.562788,4.48357,4.50000,1
"FLDAS_00073",2010,6,9,27.7000,31.5000,0.224423,2.30365,0.00000,0
"FLDAS_00073",2010,6,10,28.0000,38.0000,0.683295E-01,2.83558,0.00000,0
"FLDAS_00073",2010,6,11,28.7000,40.5000,0.370137,2.48658,0.00000,0
"FLDAS_00073",2010,6,12,29.1000,36.7000,0.134164,3.84719,0.00000,0
"FLDAS_00073",2010,6,13,29.1000,35.2000,0.620078,1.60147,0.00000,0
"FLDAS_00073",2010,6,14,28.6000,35.4000,0.715918,3.43277,0.00000,0
"FLDAS_00073",2010,6,15,27.7000,33.8000,0.551793,2.31915,0.00000,0
"FLDAS_00073",2010,6,16,27.6000,35.1000,0.172401,3.47432,0.00000,0
"FLDAS_00073",2010,6,17,28.6000,28.3000,1.00000,2.26452,0.300000,1
"FLDAS_00073",2010,6,18,27.4000,36.1000,0.288788,1.47104,0.00000,0
"FLDAS_00073",2010,6,19,27.2000,33.5000,0.207512,4.37243,0.00000,0
"FLDAS_00073",2010,6,20,28.2000,33.3000,0.808149,1.72924,8.60000,1
"FLDAS_00073",2010,6,21,27.9000,35.2000,0.473169,2.67410,0.00000,0
"FLDAS_00073",2010,6,22,27.8000,34.8000,0.379783,3.77491,0.00000,0
"FLDAS_00073",2010,6,23,27.1000,30.6000,0.673341,4.64022,2.70000,1
"FLDAS_00073",2010,6,24,28.2000,30.8000,0.918964,2.62564,2.30000,1
"FLDAS_00073",2010,6,25,27.9000,34.4000,0.517744,3.43322,0.00000,0
"FLDAS_00073",2010,6,26,27.8000,38.6000,0.111173,3.27463,0.00000,0
"FLDAS_00073",2010,6,27,27.8000,38.2000,0.249361,2.17677,0.00000,0
"FLDAS_00073",2010,6,28,28.2000,31.7000,0.515858,0.817252,6.20000,1
"FLDAS_00073",2010,6,29,27.1000,34.8000,0.233987,2.11662,0.00000,0
"FLDAS_00073",2010,6,30,28.2000,31.7000,0.913452,1.55394,3.80000,1
"FLDAS_00074",2010,6,1,27.8000,31.8000,0.00000,0.610844E-01,0.00000,0
"FLDAS_00074",2010,6,2,29.2000,34.9000,0.382541,2.35047,0.00000,0
"FLDAS_00074",2010,6,3,28.8000,32.5000,0.394973,1.21732,0.00000,0
"FLDAS_00074",2010,6,4,29.1000,31.3000,0.893658,1.29369,4.90000,1
"FLDAS_00074",2010,6,5,29.0000,32.4000,0.704287,2.82832,0.700000,1
"FLDAS_00074",2010,6,6,28.9000,34.4000,0.246095,1.84023,0.00000,0
"FLDAS_00074",2010,6,7,29.3000,36.4000,0.309567,2.87076,0.00000,0
"FLDAS_00074",2010,6,8,28.5000,34.3000,0.473392,1.68717,11.7000,1
"FLDAS_00074",2010,6,9,30.0000,36.9000,0.199576,1.86365,0.00000,0
"FLDAS_00074",2010,6,10,28.7000,33.0000,0.651920,0.00000,0.800000,1
"FLDAS_00074",2010,6,11,28.9000,34.8000,0.327136,0.328955,0.00000,0
"FLDAS_00074",2010,6,12,29.0000,36.0000,0.176273,2.11791,0.00000,0
"FLDAS_00074",2010,6,13,28.9000,33.9000,0.543679,2.52554,1.60000,1
"FLDAS_00074",2010,6,14,28.3000,34.2000,0.00000,0.939704,0.00000,0
"FLDAS_00074",2010,6,15,28.9000,32.8000,0.368012,0.00000,0.800000,1
"FLDAS_00074",2010,6,16,28.5000,37.8000,0.768621E-01,3.51251,0.00000,0
"FLDAS_00074",2010,6,17,28.8000,29.5000,0.746682,2.65328,10.6000,1
"FLDAS_00074",2010,6,18,29.1000,37.0000,0.213657,1.87919,0.00000,0
"FLDAS_00074",2010,6,19,28.4000,35.1000,0.248391E-01,0.00000,0.00000,0
"FLDAS_00074",2010,6,20,28.6000,34.3000,0.128751,1.39457,0.00000,0
"FLDAS_00074",2010,6,21,28.3000,32.0000,0.626500,0.411146,0.700000,1
"FLDAS_00074",2010,6,22,30.0000,35.8000,0.00000,0.855720,0.00000,0
"FLDAS_00074",2010,6,23,28.9000,38.2000,0.00000,0.999279,0.00000,0
"FLDAS_00074",2010,6,24,28.1000,34.3000,0.00000,2.00813,0.00000,0
"FLDAS_00074",2010,6,25,28.2000,37.2000,0.155716,2.25247,0.00000,0
"FLDAS_00074",2010,6,26,28.4000,30.1000,0.559699,0.00000,2.20000,1
"FLDAS_00074",2010,6,27,28.6000,33.7000,0.109885,2.25809,0.00000,0
"FLDAS_00074",2010,6,28,29.0000,37.7000,0.855874E-01,1.42445,0.00000,0
"FLDAS_00074",2010,6,29,28.8000,33.2000,0.213955,2.81869,0.00000,0
"FLDAS_00074",2010,6,30,29.0000,37.6000,0.162466,0.942755,0.00000,0
"FLDAS_00075",2010,6,1,28.8000,34.2000,0.862888,3.41161,0.00000,0
"FLDAS_00075",2010,6,2,26.3000,35.2000,0.191391,2.49659,0.00000,0
"FLDAS_00075",2010,6,3,29.0000,34.0000,0.334215,2.72582,0.00000,0
"FLDAS_00075",2010,6,4,28.7000,32.9000,0.562480,3.93717,0.00000,0
"FLDAS_00075",2010,6,5,27.1000,32.4000,0.148242,2.36092,0.00000,0
"FLDAS_00075",2010,6,6,28.7000,32.1000,0.969282,0.752233,0.00000,0
"FLDAS_00075",2010,6,7,27.6000,34.4000,0.169365E-01,1.90790,0.00000,0
"FLDAS_00075",2010,6,8,28.5000,32.8000,0.347754,2.34652,0.00000,0
"FLDAS_00075",2010,6,9,27.6000,33.3000,0.371231,2.83259,0.00000,0
"FLDAS_00075",2010,6,10,28.5000,37.7000,0.375254,5.53975,0.00000,0
"FLDAS_00075",2010,6,11,29.5000,36.1000,0.418755,2.41612,0.00000,0
"FLDAS_00075",2010,6,12,28.6000,28.5000,0.962348,2.33903,0.500000,1
"FLDAS_00075",2010,6,13,27.9000,36.3000,0.564874E-01,2.23190,0.00000,0
"FLDAS_00075",2010,6,14,28.9000,39.2000,0.434877,2.64012,0.00000,0
"FLDAS_00075",2010,6,15,28.6000,32.5000,0.756607,3.25646,6.50000,1
"FLDAS_00075",2010,6,16,29.2000,29.2000,0.816666,3.10439,2.90000,1
"FLDAS_00075",2010,6,17,28.4000,33.3000,0.625082,1.91183,2.70000,1
"FLDAS_00075",2010,6,18,28.8000,32.5000,0.848960,3.11723,7.60000,1
"FLDAS_00075",2010,6,19,28.1000,34.0000,0.262811,2.85505,0.00000,0
"FLDAS_00075",2010,6,20,28.1000,31.0000,0.832719,4.00352,5.00000,1
"FLDAS_00075",2010,6,21,27.9000,35.1000,0.565352,2.45339,0.00000,0
"FLDAS_00075",2010,6,22,26.9000,33.6000,0.226530,1.76151,0.00000,0
"FLDAS_00075",2010,6,23,27.3000,34.8000,0.830980,1.49529,0.00000,0
"FLDAS_00075",2010,6,24,28.4000,36.0000,0.565818,0.00000,0.00000,0
"FLDAS_00075",2010,6,25,28.9000,34.7000,0.812764,3.54555,5.30000,1
"FLDAS_00075",2010,6,26,28.7000,35.9000,0.500826,3.24134,0.00000,0
"FLDAS_00075",2010,6,27,28.6000,33.2000,0.649115,3.63060,0.00000,0
"FLDAS_00075",2010,6,28,28.1000,35.9000,0.169887,2.79108,0.00000,0
"FLDAS_00075",2010,6,29,29.6000,31.6000,0.828435,3.79017,0.400000,1
"FLDAS_00075",2010,6,30,28.9000,32.4000,0.984591,2.97563,7.20000,1
"FLDAS_00076",2010,6,1,29.3000,32.9000,0.463910,1.51565,0.00000,0
"FLDAS_00076",2010,6,2,29.8000,35.2000,0.362335,0.00000,0.00000,0
"FLDAS_00076",2010,6,3,29.2000,37.3000,0.356449,1.08409,0.00000,0
"FLDAS_00076",2010,6,4,29.1000,34.3000,0.772719,0.436015,1.00000,1
"FLDAS_00076",2010,6,5,28.7000,33.6000,0.514059,0.401733,4.90000,1
"FLDAS_00076",2010,6,6,28.8000,31.6000,0.712486,0.919045E-01,0.800000,1
"FLDAS_00076",2010,6,7,28.7000,36.6000,0.206065,0.468512E-01,0.00000,0
"FLDAS_00076",2010,6,8,28.7000,37.7000,0.333956E-01,1.43434,0.00000,0
"FLDAS_00076",2010,6,9,29.0000,36.0000,0.319813,1.49603,0.00000,0
"FLDAS_00076",2010,6,10,29.1000,34.6000,0.582713,0.452506,0.00000,0
"FLDAS_00076",2010,6,11,29.2000,37.2000,0.363929,1.33205,0.00000,0
"FLDAS_00076",2010,6,12,27.7000,31.8000,0.633499E-01,0.00000,0.00000,0
"FLDAS_00076",2010,6,13,28.7000,31.1000,0.490398,0.789259,5.00000,1
"FLDAS_00076",2010,6,14,28.9000,33.0000,0.720103,0.885514,1.60000,1
"FLDAS_00076",2010,6,15,29.2000,32.9000,0.772041,2.07521,5.00000,1
"FLDAS_00076",2010,6,16,28.8000,28.8000,0.789092,2.46188,0.900000,1
"FLDAS_00076",2010,6,17,28.3000,30.4000,0.703029,2.93654,4.60000,1
"FLDAS_00076",2010,6,18,28.7000,38.2000,0.448655,1.89872,0.00000,0
"FLDAS_00076",2010,6,19,29.8000,36.6000,0.879782E-01,2.33375,0.00000,0
"FLDAS_00076",2010,6,20,28.8000,31.3000,0.728159,0.460834,4.00000,1
"FLDAS_00076",2010,6,21,28.6000,35.5000,0.331461,0.00000,0.00000,0
"FLDAS_00076",2010,6,22,28.7000,31.1000,0.838045,2.13763,0.400000,1
"FLDAS_00076",2010,6,23,28.8000,32.1000,0.679086,1.54673,6.80000,1
"FLDAS_00076",2010,6,24,28.5000,33.6000,0.361787,0.00000,0.00000,0
"FLDAS_00076",2010,6,25,28.8000,35.8000,0.526841,1.62593,0.200000,1
"FLDAS_00076",2010,6,26,28.9000,32.6000,0.673230,2.07827,8.20000,1
"FLDAS_00076",2010,6,27,28.5000,35.4000,0.329621,0.00000,0.00000,0
"FLDAS_00076",2010,6,28,29.4000,34.6000,0.675186,1.99583,0.00000,0
"FLDAS_00076",2010,6,29,29.8000,34.2000,0.791937,0.00000,2.30000,1
"FLDAS_00076",2010,6,30,29.1000,32.2000,0.536326,0.365586E-01,0.00000,0
"FLDAS_00077",2010,6,1,29.0000,33.0000,0.617039,2.81519,3.80000,1
"FLDAS_00077",2010,6,2,27.9000,34.2000,0.00000,1.86424,0.00000,0
"FLDAS_00077",2010,6,3,29.4000,41.4000,0.118426,2.06342,0.00000,0
"FLDAS_00077",2010,6,4,28.2000,35.4000,0.447315E-01,0.00000,0.00000,0
"FLDAS_00077",2010,6,5,28.1000,31.6000,0.632220,0.00000,1.60000,1
"FLDAS_00077",2010,6,6,28.1000,32.1000,0.838007E-01,1.36941,0.00000,0
"FLDAS_00077",2010,6,7,28.8000,35.8000,0.00000,1.68363,0.00000,0
"FLDAS_00077",2010,6,8,28.8000,32.3000,0.672608,0.151817,0.600000,1
"FLDAS_00077",2010,6,9,28.2000,35.0000,0.303104E-01,0.265671,0.00000,0
"FLDAS_00077",2010,6,10,29.2000,38.9000,0.309645,0.977427,0.00000,0
"FLDAS_00077",2010,6,11,28.2000,30.6000,0.482629,0.770409,8.40000,1
"FLDAS_00077",2010,6,12,28.8000,34.3000,0.567230,0.441402,2.00000,1
"FLDAS_00077",2010,6,13,28.5000,37.5000,0.750511E-01,0.00000,0.00000,0
"FLDAS_00077",2010,6,14,28.5000,34.9000,0.172176,0.440183,0.00000,0
"FLDAS_00077",2010,6,15,28.3000,33.4000,0.246275,0.00000,0.00000,0
"FLDAS_00077",2010,6,16,28.9000,38.5000,0.247194,0.00000,0.00000,0
"FLDAS_00077",2010,6,17,29.3000,36.2000,0.615209,2.54657,4.90000,1
"FLDAS_00077",2010,6,18,28.9000,33.1000,0.592560,1.48307,3.40000,1
"FLDAS_00077",2010,6,19,28.6000,32.3000,0.404012,0.790312,3.30000,1
"FLDAS_00077",2010,6,20,28.1000,35.4000,0.820549E-01,0.00000,0.00000,0
"FLDAS_00077",2010,6,21,28.7000,33.3000,0.547701,0.684009,4.40000,1
"FLDAS_00077",2010,6,22,29.0000,34.8000,0.593226,1.07995,3.70000,1
"FLDAS_00077",2010,6,23,29.0000,35.2000,0.704616E-01,1.77637,0.00000,0
"FLDAS_00077",2010,6,24,28.9000,33.5000,0.158410,1.28686,0.00000,0
"FLDAS_00077",2010,6,25,28.7000,32.9000,0.573451,0.00000,5.70000,1
"FLDAS_00077",2010,6,26,29.1000,38.9000,0.274690,0.00000,0.00000,0
"FLDAS_00077",2010,6,27,28.4000,35.7000,0.165008,0.00000,0.00000,0
"FLDAS_00077",2010,6,28,28.5000,32.6000,0.514921,0.650950,0.500000,1
"FLDAS_00077",2010,6,29,28.0000,35.1000,0.474875E-01,0.00000,0.00000,0
"FLDAS_00077",2010,6,30,28.6000,31.3000,0.535193,1.63402,3.70000,1
"FLDAS_00078",2010,6,1,30.4000,29.2000,0.650664,1.12289,2.70000,1
"FLDAS_00078",2010,6,2,30.2000,32.8000,0.00000,4.10319,0.00000,0
"FLDAS_00078",2010,6,3,31.0000,33.7000,0.513072,2.00218,2.80000,1
"FLDAS_00078",2010,6,4,31.9000,36.1000,0.00000,0.481257,0.00000,0
"FLDAS_00078",2010,6,5,32.7000,36.4000,0.240246,2.38017,0.00000,0
"FLDAS_00078",2010,6,6,31.3000,34.9000,0.00000,1.00844,0.00000,0
"FLDAS_00078",2010,6,7,31.5000,32.7000,0.00000,1.07678,0.00000,0
"FLDAS_00078",2010,6,8,32.7000,35.3000,0.310979,2.98045,0.00000,0
"FLDAS_00078",2010,6,9,31.0000,35.2000,0.671245,1.87142,0.200000,1
"FLDAS_00078",2010,6,10,31.2000,32.7000,0.579845,3.77998,4.00000,1
"FLDAS_00078",2010,6,11,32.7000,39.4000,0.00000,4.00166,0.00000,0
"FLDAS_00078",2010,6,12,31.7000,36.2000,0.00000,1.70123,0.00000,0
"FLDAS_00078",2010,6,13,31.1000,32.4000,0.326627,2.87387,2.70000,1
"FLDAS_00078",2010,6,14,31.0000,35.1000,0.383218,2.71080,2.50000,1
"FLDAS_00078",2010,6,15,33.1000,35.1000,0.479395,3.52297,0.00000,0
"FLDAS_00078",2010,6,16,33.5000,37.1000,0.432504,5.73259,0.00000,0
"FLDAS_00078",2010,6,17,31.5000,32.0000,0.386053,3.63479,0.300000,1
"FLDAS_00078",2010,6,18,31.0000,34.6000,0.158808E-02,2.17391,0.00000,0
"FLDAS_00078",2010,6,19,33.3000,36.2000,0.112522,2.59908,0.00000,0
"FLDAS_00078",2010,6,20,31.4000,36.0000,0.628079,2.30884,8.60000,1
"FLDAS_00078",2010,6,21,32.5000,34.5000,0.187492,3.25382,0.00000,0
"FLDAS_00078",2010,6,22,32.3000,34.1000,0.199223,1.96492,0.00000,0
"FLDAS_00078",2010,6,23,31.3000,34.6000,0.425056,1.45468,4.00000,1
"FLDAS_00078",2010,6,24,32.0000,35.1000,0.815525E-01,0.620152,0.00000,0
"FLDAS_00078",2010,6,25,31.0000,32.5000,0.522523,2.36961,3.80000,1
"FLDAS_00078",2010,6,26,32.2000,35.2000,0.987805E-01,1.71964,0.00000,0
"FLDAS_00078",2010,6,27,31.9000,31.3000,0.777289,3.35435,12.8000,1
"FLDAS_00078",2010,6,28,31.6000,32.8000,0.805659E-01,3.56736,0.00000,0
"FLDAS_00078",2010,6,29,31.0000,36.3000,0.444255,1.95528,5.00000,1
"FLDAS_00078",2010,6,30,31.2000,36.6000,0.00000,3.12307,0.00000,0
"FLDAS_00079",2010,6,1,29.8000,30.6000,0.996870,3.11174,2.20000,1
"FLDAS_00079",2010,6,2,30.0000,33.6000,0.843363,4.08840,7.10000,1
"FLDAS_00079",2010,6,3,29.6000,33.3000,0.506158,2.03479,0.00000,0
"FLDAS_00079",2010,6,4,29.7000,34.6000,0.517307,2.00924,0.00000,0
"FLDAS_00079",2010,6,5,30.7000,37.0000,0.850270,2.51046,0.00000,0
"FLDAS_00079",2010,6,6,29.7000,31.2000,0.689706,2.79732,0.00000,0
"FLDAS_00079",2010,6,7,29.8000,37.5000,0.391317,1.37537,0.00000,0
"FLDAS_00079",2010,6,8,30.1000,36.6000,0.297583,6.07986,0.00000,0
"FLDAS_00079",2010,6,9,29.4000,34.7000,0.406225,0.436138E-01,0.00000,0
"FLDAS_00079",2010,6,10,29.6000,37.3000,0.240196,2.07054,0.00000,0
"FLDAS_00079",2010,6,11,30.4000,35.4000,0.820004,2.55395,2.90000,1
"FLDAS_00079",2010,6,12,29.9000,34.2000,0.897573,1.66455,0.500000,1
"FLDAS_00079",2010,6,13,29.4000,38.2000,0.118443,0.966233,0.00000,0
"FLDAS_00079",2010,6,14,30.4000,34.9000,0.937362,0.881056,0.00000,0
"FLDAS_00079",2010,6,15,29.7000,33.5000,0.501983,2.54391,0.00000,0
"FLDAS_00079",2010,6,16,30.2000,34.4000,0.690080,3.51474,0.00000,0
"FLDAS_00079",2010,6,17,29.6000,32.2000,0.662518,4.56864,1.60000,1
"FLDAS_00079",2010,6,18,29.9000,31.5000,0.796089,3.26209,0.300000,1
"FLDAS_00079",2010,6,19,30.8000,33.2000,0.631687,2.70093,0.00000,0
"FLDAS_00079",2010,6,20,29.2000,35.6000,0.646838,4.45900,0.00000,0
"FLDAS_00079",2010,6,21,29.6000,31.4000,0.821453,1.74359,8.50000,1
"FLDAS_00079",2010,6,22,30.4000,38.0000,0.465545,3.94430,0.00000,0
"FLDAS_00079",2010,6,23,30.3000,32.5000,0.892607,1.87462,4.50000,1
"FLDAS_00079",2010,6,24,29.7000,31.1000,0.869950,3.00437,1.10000,1
"FLDAS_00079",2010,6,25,29.6000,29.9000,0.835759,2.62370,2.60000,1
"FLDAS_00079",2010,6,26,29.9000,32.2000,0.879987,3.68217,8.10000,1
"FLDAS_00079",2010,6,27,29.6000,34.6000,0.352255,3.26791,0.00000,0
"FLDAS_00079",2010,6,28,30.6000,39.9000,0.668504,1.58835,0.00000,0
"FLDAS_00079",2010,6,29,30.2000,35.3000,0.730487,2.14009,0.00000,0
"FLDAS_00079",2010,6,30,28.5000,33.2000,0.661991,0.613692,0.300000,1
"FLDAS_00080",2010,6,1,29.0000,34.9000,0.483897,1.85661,0.00000,0
"FLDAS_00080",2010,6,2,28.1000,33.0000,0.291856,2.88503,0.00000,0
"FLDAS_00080",2010,6,3,30.0000,34.5000,0.783348E-01,0.855271,0.00000,0
"FLDAS_00080",2010,6,4,29.3000,33.6000,0.491967,3.53866,0.00000,0
"FLDAS_00080",2010,6,5,28.8000,32.6000,0.383119,4.30892,0.00000,0
"FLDAS_00080",2010,6,6,29.5000,31.8000,0.890096,3.73434,3.40000,1
"FLDAS_00080",2010,6,7,29.7000,35.4000,0.615483,3.10660,0.00000,0
"FLDAS_00080",2010,6,8,29.4000,37.9000,0.371503,1.45361,0.00000,0
"FLDAS_00080",2010,6,9,29.0000,34.1000,0.344792,2.17130,0.00000,0
"FLDAS_00080",2010,6,10,29.5000,31.7000,0.689768,4.48017,3.70000,1
"FLDAS_00080",2010,6,11,29.6000,35.2000,0.828259,2.65250,2.80000,1
"FLDAS_00080",2010,6,12,29.0000,30.6000,0.969044,1.26265,0.100000,1
"FLDAS_00080",2010,6,13,29.7000,34.8000,0.833656,3.66777,10.4000,1
"FLDAS_00080",2010,6,14,29.6000,36.7000,0.443912,3.06532,0.00000,0
"FLDAS_00080",2010,6,15,29.3000,32.5000,0.832332,0.592012,4.10000,1
"FLDAS_00080",2010,6,16,28.1000,34.8000,0.399620,0.617285E-01,0.00000,0
"FLDAS_00080",2010,6,17,30.2000,34.4000,0.716311,3.97742,0.00000,0
"FLDAS_00080",2010,6,18,29.2000,34.9000,0.232999,2.20124,0.00000,0
"FLDAS_00080",2010,6,19,28.1000,33.9000,0.273031,0.764576,0.00000,0
"FLDAS_00080",2010,6,20,28.2000,34.6000,0.436467,1.74448,0.00000,0
"FLDAS_00080",2010,6,21,28.9000,35.1000,0.353030,1.82826,0.00000,0
"FLDAS_00080",2010,6,22,29.2000,32.6000,0.749308,2.20207,3.60000,1
"FLDAS_00080",2010,6,23,28.6000,35.4000,0.600807,3.10092,4.80000,1
"FLDAS_00080",2010,6,24,29.8000,31.5000,1.00000,3.14194,2.00000,1
"FLDAS_00080",2010,6,25,29.4000,31.5000,0.832666,3.78011,0.300000,1
"FLDAS_00080",2010,6,26,28.7000,32.1000,0.703135,2.21146,1.70000,1
"FLDAS_00080",2010,6,27,30.2000,37.5000,0.559149,3.28993,0.00000,0
"FLDAS_00080",2010,6,28,28.8000,37.6000,0.422552,3.25289,0.00000,0
"FLDAS_00080",2010,6,29,29.2000,32.1000,0.650634,2.02346,0.00000,0
"FLDAS_00080",2010,6,30,28.6000,37.8000,0.217379,1.50675,0.00000,0
"FLDAS_00081",2010,6,1,29.6000,38.6000,0.188045,2.96337,0.00000,0
"FLDAS_00081",2010,6,2,29.1000,31.2000,0.837126,4.16285,1.90000,1
"FLDAS_00081",2010,6,3,29.7000,33.4000,0.850975,4.30489,0.00000,0
"FLDAS_00081",2010,6,4,28.7000,36.2000,0.238646,0.568928,0.00000,0
"FLDAS_00081",2010,6,5,28.3000,30.7000,0.301204,1.78947,0.00000,0
"FLDAS_00081",2010,6,6,28.7000,36.9000,0.510146E-01,2.86716,0.00000,0
"FLDAS_00081",2010,6,7,29.4000,37.8000,0.437266,2.43259,0.00000,0
"FLDAS_00081",2010,6,8,29.9000,32.0000,0.918593,4.26181,1.10000,1
"FLDAS_00081",2010,6,9,30.2000,38.3000,0.181455,2.85385,0.00000,0
"FLDAS_00081",2010,6,10,30.2000,36.6000,0.617627,2.13345,0.00000,0
"FLDAS_00081",2010,6,11,28.8000,32.7000,0.648289,2.85552,1.10000,1
"FLDAS_00081",2010,6,12,29.6000,36.4000,0.645153,3.39773,0.00000,0
"FLDAS_00081",2010,6,13,29.4000,33.1000,0.776326,5.74436,0.500000,1
"FLDAS_00081",2010,6,14,30.2000,38.6000,0.430008,3.05957,0.00000,0
"FLDAS_00081",2010,6,15,29.6000,40.3000,0.314937,2.62107,0.00000,0
"FLDAS_00081",2010,6,16,29.1000,31.3000,0.773511,7.41565,3.60000,1
"FLDAS_00081",2010,6,17,28.2000,33.3000,0.125913,0.660011,0.00000,0
"FLDAS_00081",2010,6,18,28.7000,36.0000,0.129856,2.53112,0.00000,0
"FLDAS_00081",2010,6,19,29.3000,32.1000,0.937857,3.14127,1.00000,1
"FLDAS_00081",2010,6,20,30.4000,36.9000,0.457926,3.18610,0.00000,0
"FLDAS_00081",2010,6,21,28.8000,35.8000,0.438397,2.56034,0.00000,0
"FLDAS_00081",2010,6,22,29.3000,34.7000,0.487910,3.47869,0.00000,0
"FLDAS_00081",2010,6,23,30.8000,36.2000,0.298419,6.46294,0.00000,0
"FLDAS_00081",2010,6,24,29.1000,35.9000,0.340760,2.12909,0.00000,0
"FLDAS_00081",2010,6,25,28.3000,37.1000,0.475343E-01,1.89639,0.00000,0
"FLDAS_00081",2010,6,26,30.0000,35.9000,0.426223,2.70289,0.00000,0
"FLDAS_00081",2010,6,27,28.9000,38.7000,0.165491,4.75482,0.00000,0
"FLDAS_00081",2010,6,28,28.9000,31.4000,0.822335,2.56147,2.30000,1
"FLDAS_00081",2010,6,29,28.2000,31.2000,0.274332,0.467095E-01,0.00000,0
"FLDAS_00081",2010,6,30,29.8000,37.8000,0.535087,4.74865,0.00000,0
"FLDAS_00082",2010,6,1,29.4000,34.1000,0.779246E-01,3.99774,0.00000,0
"FLDAS_00082",2010,6,2,29.2000,33.0000,0.755012,2.59893,4.70000,1
"FLDAS_00082",2010,6,3,28.4000,33.1000,0.720304E-01,0.00000,0.00000,0
"FLDAS_00082",2010,6,4,30.2000,37.4000,0.483074,6.32128,0.00000,0
"FLDAS_00082",2010,6,5,29.1000,35.5000,0.285128,0.627740,0.00000,0
"FLDAS_00082",2010,6,6,28.8000,31.6000,0.469535,1.63302,3.40000,1
"FLDAS_00082",2010,6,7,29.3000,30.3000,0.770565,6.10686,1.60000,1
"FLDAS_00082",2010,6,8,28.4000,31.5000,0.514768E-01,1.54060,0.00000,0
"FLDAS_00082",2010,6,9,29.7000,31.7000,0.763487,3.04816,2.70000,1
"FLDAS_00082",2010,6,10,29.2000,33.4000,0.347940,1.83688,0.00000,0
"FLDAS_00082",2010,6,11,27.9000,33.8000,0.139369,0.910519,0.00000,0
"FLDAS_00082",2010,6,12,29.6000,36.2000,0.279488,2.60990,0.00000,0
"FLDAS_00082",2010,6,13,29.0000,31.5000,0.678719,2.46950,2.30000,1
"FLDAS_00082",2010,6,14,29.0000,31.1000,0.519858,0.703750,0.00000,0
"FLDAS_00082",2010,6,15,29.1000,33.0000,0.466178,1.13037,0.00000,0
"FLDAS_00082",2010,6,16,28.7000,30.4000,0.714790,1.04894,2.30000,1
"FLDAS_00082",2010,6,17,30.0000,34.3000,0.645988,3.59927,0.00000,0
"FLDAS_00082",2010,6,18,29.2000,33.9000,0.625600,4.93538,1.30000,1
"FLDAS_00082",2010,6,19,28.9000,28.5000,0.838961,1.93927,0.500000,1
"FLDAS_00082",2010,6,20,28.9000,33.9000,0.326883,2.59807,0.00000,0
"FLDAS_00082",2010,6,21,30.4000,33.1000,0.485602,4.08906,0.00000,0
"FLDAS_00082",2010,6,22,29.5000,34.1000,0.00000,2.99710,0.00000,0
"FLDAS_00082",2010,6,23,29.1000,35.2000,0.263785,1.75516,0.00000,0
"FLDAS_00082",2010,6,24,30.0000,33.9000,0.746823,5.93698,0.00000,0
"FLDAS_00082",2010,6,25,28.9000,34.8000,0.409902,2.07698,0.00000,0
